Revenue,Gross Profit,Operating Income,Pretax Income,Diluted EPS,EBITDA,ROA,ROE,Total Current Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Total Noncurrent Liabilities,Total Liabilities,Total Equity,Cash from Operations,Cash from Investing Activities,Cash from Financing Activities,Date,Company,Revenue target,Operating Income target,Revenue target change,Operating Income target change
1.151957,0.602424,-0.96528,-0.96528,-0.0700000002980232,-0.621672,0.0,0.0,4.545033,23.981996,28.52703,0.681456,1.34538,2.026836,26.500194,-0.373422,-1.483066,0.45,2013-03-31,REI,1.291579,-0.890393,0.13962200000000013,0.07488700000000004
1.291579,0.609166,-0.890393,-0.890393,-0.0599999986588954,-0.493731,0.0,0.0,18.989034,29.499604,48.48864,2.031052,1.424556,3.455608,45.033029,1.743887,-5.846918,18.537272,2013-06-30,REI,2.820731,-0.143735,1.5291519999999998,0.746658
2.820731,1.467583,-0.143735,-0.131493,-0.0099999997764825,0.773381,0.0,0.0,9.658505,43.059952,52.718456,5.248034,1.680948,6.928982,45.789472,3.679061,-14.234975,-0.00839,2013-09-30,REI,5.051434,1.610084,2.2307030000000005,1.753819
5.051434,3.614263,1.610084,1.612658,0.0799999982118606,2.236789,0.0,0.0,56.305036,55.418384,111.723416,7.231643,1.886061,9.117704,102.605717,3.066882,-12.874223,54.290308,2013-12-31,REI,5.970452,1.824355,0.9190179999999994,0.21427099999999988
5.970452,3.368813,1.824355,1.867128,0.0498990006744861,3.354551,0.0231831791537674,0.0258196036716308,40.661184,76.586608,117.2478,9.669834,3.188311,12.858145,104.389654,7.525475,-22.103992,-0.039219,2014-03-31,REI,11.204238,4.459373,5.233786,2.6350180000000005
11.204238,6.09418,4.459373,4.478949,0.1099999994039535,7.937189,0.0542782541291879,0.0594878329802288,50.575076,99.980752,150.555824,8.65434,5.321143,13.975483,136.580344,5.507301,-26.433646,28.728852,2014-06-30,REI,10.929771,2.724204,-0.2744669999999996,-1.7351690000000004
10.929771,4.540334999999999,2.724204,2.740428,0.0599999986588954,7.219072,0.0698285223470162,0.0784865425297203,33.649764,121.565584,155.215344,9.157583,6.851067,16.00865,139.206701,8.955711,-25.47586,0.051644,2014-09-30,REI,9.984982,3.582346,-0.9447890000000001,0.858142
9.984982,5.369976,3.582346,3.589737,0.1000000014901161,5.88726,0.0602831697465528,0.0686972055693286,15.083298,152.55816,167.641456,16.263051,8.835879,25.09893,142.542537,11.759578,-32.1926,-0.01159,2014-12-31,REI,6.045701,-1.549389,-3.9392810000000003,-5.131735
6.045701,0.1795979999999996,-1.549389,-1.548609,-0.0399999991059303,2.104909,0.0441057189560244,0.0509270806037242,8.854881,158.721472,167.576352,6.930803,18.361448,25.292251,142.284097,-6.048585,-9.786025,10.0625,2015-03-31,REI,8.97679,1.019686,2.931088999999999,2.5690749999999998
8.97679,3.063416,1.019686,0.940683,0.0199999995529651,4.224719,0.0198744957693013,0.024279453444067,13.59148,237.736208,251.32768,6.999288,51.937904,58.937192,192.390488,3.130929,-80.029232,79.815744,2015-06-30,REI,8.629007,-1.473514,-0.34778299999999973,-2.4932
8.629007,0.5291239999999998,-1.473514,-1.82242,-0.0399999991059303,3.194839,0.0055461494002933,0.0067943058348605,8.822127,243.048203,251.870336,7.52515,51.250384,58.775534,193.094796,3.54015,-9.343233,1.191609,2015-09-30,REI,7.362394,-1.998914,-1.2666129999999995,-0.5254000000000001
7.362394,0.2211259999999996,-1.998914,-2.313935,-0.0508349984884262,1.649193,-0.0143358845185967,-0.0182486575878798,8.714491,242.151755,250.86624,11.333167,53.301952,64.635119,186.231126,8.775058,-10.5046,5.0048,2015-12-31,REI,6.092388,-2.421394,-1.2700060000000004,-0.42247999999999974
6.092388,-0.2013220000000001,-2.421394,-2.834015,-0.0446529984474182,0.973233,-0.0167050733390279,-0.0215480983185148,7.213989,230.045138,237.25912,7.246986,58.449232,65.696218,171.562914,-1.741026,-3.901658,5.0225,2016-03-31,REI,7.104609,-0.064099,1.0122210000000003,2.3572949999999997
7.104609,1.856288,-0.064099,-0.076471,0.0155929997563362,2.515102,-0.0138082497871632,-0.0161747763542673,12.470305,216.100344,228.57064,3.554577,7.722019,11.276596,217.294056,-1.228159,-4.519292,10.264997,2016-06-30,REI,7.822543,0.527741,0.7179339999999996,0.59184
7.822543,2.41032,0.527741,0.438294,0.0078170001506805,3.095894,-0.0077100156931959,-0.0091228662804381,6.156163,221.177344,227.33352,7.435554,8.002787,15.438341,211.895164,7.864459,-13.933838,-0.010326,2016-09-30,REI,9.830708,1.438007,2.008165,0.910266
9.830708,3.442046,1.438007,1.359936,-0.0099999997764825,4.37934,-0.0032382649371656,-0.0037931189830605,75.220912,232.376476,307.597408,9.099391,7.957035,17.056426,290.54096,6.319123,-15.985057,78.503312,2016-12-31,REI,12.243793,2.502852,2.4130850000000006,1.0648449999999998
12.243793,5.343963,2.502852,2.619531,0.0299999993294477,5.976871,0.0062041915753486,0.0074373373227029,60.578588,260.572668,321.151264,18.56121,8.329654,26.890864,294.260384,11.016572,-26.537288,-0.147537,2017-03-31,REI,14.503309,2.621612,2.2595159999999996,0.11875999999999998
14.503309,4.987761,2.621612,2.668923,0.0399999991059303,7.758038,0.0108888023927543,0.0118254119967635,21.412508,308.519652,329.93216,24.523864,8.43471,32.958574,296.973576,7.105076,-50.377164,-0.009663,2017-06-30,REI,16.64393,4.292081,2.140621000000001,1.6704689999999998
16.64393,6.661212,4.292081,4.377634,0.0571780018508434,9.115125,0.0186056686491517,0.0200782000872155,49.715496,340.398252,390.11376,21.639912,8.205194,29.845106,360.268648,10.180948,-40.702768,59.261592,2017-09-30,REI,23.188772,6.430699,6.544841999999999,2.138618
23.188772,9.370196,6.430699,6.472239,0.0920739993453025,13.51499,0.0312776957221266,0.0348811067978228,29.123924,384.97855,414.102496,48.443448,9.055697,57.499145,356.603356,14.503608,-40.295744,-0.077437,2017-12-31,REI,28.416364,9.460094,5.227592000000001,3.029395
28.416364,12.546073,9.460094,9.424564,0.1107790023088455,17.961472,0.0404731181684317,0.0440812616499118,61.250676,422.950458,484.201152,29.581056,9.447852,39.028908,445.172252,-13.664164,-36.128384,81.822064,2018-03-31,REI,27.522456,6.995133,-0.8939080000000033,-2.4649609999999997
27.522456,10.146364,6.995133,7.078124,0.0925389975309372,16.139248,0.0479370641465534,0.0534188154587757,26.545064,476.908421,503.453472,42.746096,9.815977,52.562073,450.891388,46.941976,-80.543936,-0.002993,2018-06-30,REI,29.964404,6.892256,2.441948,-0.10287700000000033
29.964404,10.097372000000002,6.892256,6.857223,0.097240000963211,17.82282,0.0499808068725815,0.0564532124406703,17.60286,516.05155,533.6544,48.910428,27.155216,76.065644,457.58876,18.726532,-45.382784,16.995948,2018-09-30,REI,23.008432,-0.367937,-6.955971999999999,-7.260193
23.008432,3.0574220000000003,-0.367937,-0.710408,-0.0208289995789527,10.080892,0.0347767868863579,0.0416525387037499,16.844256,550.22142,567.065664,51.910432,52.555796,104.466228,462.599436,18.352976,-41.366208,22.606116,2018-12-31,REI,41.798316,10.235485,18.789884,10.603422
41.798316,17.161678,10.235485,9.474704,0.0717760026454925,23.16454,0.021724242689763,0.0332915592667284,36.53278,888.663863,925.196672,92.976744,357.696544,450.673288,474.523342,9.829915,-55.586872,45.0,2019-03-31,REI,51.334224,17.636416,9.535908,7.400931
51.334224,22.507716,17.636416,13.377767,0.1324989944696426,32.508036,0.0254596758514897,0.0385657050888269,38.611148,922.655751,961.26688,67.756608,377.446528,445.203136,516.063716,25.581828,-293.585536,275.975936,2019-06-30,REI,50.339104,14.34241,-0.99512,-3.2940060000000013
50.339104,18.202448,14.34241,9.78591,0.1081369966268539,28.842104,0.026568617410525,0.040391286846205,33.811328,928.980336,962.79168,52.255304,383.791424,436.046728,526.744904,27.176468,-36.093752,5.93739,2019-09-30,REI,52.231184,17.922018,1.89208,3.579608000000002
52.231184,23.056404,17.922018,1.51192,-0.0006549999816343,32.751136,0.0420056179614191,0.0656029338181709,38.70854,934.297608,973.006144,59.092552,390.403648,449.4962,523.509938,44.028008,-37.774088,-3.848388,2019-12-31,REI,39.570328,10.081718,-12.660855999999995,-7.840300000000001
39.570328,13.406663999999996,10.081718,9.167353,0.0929400026798248,24.073908,0.0272813664111938,0.0506680798493395,64.792096,946.206048,1010.998144,40.392892,402.617408,443.0103,567.987848,27.537758,-24.943186,-0.067806,2020-03-31,REI,10.636593,-8.907754,-28.933735000000006,-18.989472
251.987008,119.093008,27.317,3.904,0.0239279996603727,99.533,0.0116939175085805,0.0278989068813989,1015.936,4599.310816,5615.246848,350.472,3081.15712,3431.62912,2183.617984,140.622,-271.828992,130.04,2011-03-31,RRC,282.844,94.891,282.844,94.891
282.844,139.824992,94.891,64.542,0.2229650020599365,173.184992,0.0158535206036177,0.0367876601169897,443.888,4866.018944,5309.906944,352.04,2712.940032,3064.980032,2244.926976,168.883008,521.073984,-402.799008,2011-06-30,RRC,315.414016,90.157,32.57001600000001,-4.734000000000009
315.414016,152.219008,90.157,45.234,0.1571950018405914,222.456992,0.0156156866426733,0.0360623541790895,290.769984,5185.708,5476.477952,406.927008,2745.797888,3152.724896,2323.75296,138.84,-392.249984,16.455,2011-09-30,RRC,349.478016,105.931,34.06400000000002,15.774000000000001
349.478016,183.375008,105.931,73.209,0.2921749949455261,203.023008,0.0184123275628888,0.0448505385844169,315.263008,5530.207104,5845.470208,511.932,2941.117952,3453.049952,2392.420032,161.15,-404.976,169.892,2011-12-31,RRC,314.384992,75.797,-35.093024000000014,-30.134
314.384992,103.69599999999998,75.797,46.421,0.2116979956626892,175.948,0.0225983160140239,0.0587247794468338,462.879008,5815.066144,6277.944832,554.534976,3330.320896,3884.855872,2393.088928,155.976992,-443.859008,410.688,2012-03-31,RRC,315.787008,49.675,1.4020160000000033,-26.122
315.787008,116.923008,49.675,-5.411,-0.0665559992194175,158.476992,0.014894969182948,0.0378754466231684,372.343008,6171.550848,6543.894016,540.499968,3586.672896,4127.172864,2416.721024,126.969,-475.847008,226.138,2012-06-30,RRC,357.184,60.997,41.39699200000001,11.322000000000003
357.184,139.191008,60.997,-0.625,-0.0048019997775554,185.336992,0.0101471974031845,0.0267345482774168,270.535008,6387.184768,6657.719808,545.744,3830.14912,4375.89312,2281.827008,178.176992,-389.988,211.804,2012-09-30,RRC,418.342016,131.649,61.158015999999975,70.652
418.342016,205.976016,131.649,70.372,0.2691769897937774,279.137984,0.0134096183496108,0.0354993618408518,327.614016,6401.12104,6728.735232,455.143008,3916.199936,4371.342944,2357.392,185.976,-218.864,32.989,2012-12-31,RRC,419.662016,73.459,1.3199999999999932,-58.19
419.662016,178.259008,73.459,30.867,0.1515509933233261,188.56,0.0090278382476257,0.0255169739761898,370.64,6495.890912,6866.530816,607.662976,4001.476096,4609.139072,2257.391968,201.248992,-241.004992,39.698,2013-03-31,RRC,430.543008,128.779,10.880991999999992,55.31999999999999
430.543008,183.348,128.779,105.474,0.3323279917240143,249.515008,0.0184501329106336,0.0517643495976265,273.448,6656.733824,6930.182144,504.376,4040.02304,4544.39904,2385.782976,78.64,-87.087,8.537,2013-06-30,RRC,469.433984,121.465,38.89097600000002,-7.313999999999993
469.433984,184.654976,121.465,84.095,0.3336850106716156,258.82,0.0260529799369614,0.0763183017987853,222.732,6807.89824,7030.629888,453.583008,4186.045952,4639.62896,2391.001024,222.976992,-343.040992,120.035,2013-09-30,RRC,481.436992,130.142,12.003007999999966,8.676999999999992
481.436992,227.364,130.142,62.223,0.4210509955883026,257.1,0.0288618725876053,0.0848454352834975,248.300992,7050.785248,7299.085824,495.560992,4389.072896,4884.633888,2414.452032,240.672,-312.303008,71.724,2013-12-31,RRC,511.753984,161.694,30.316992000000027,31.551999999999992
511.753984,223.308992,161.694,116.293,0.4603410065174103,290.376,0.0352083517537365,0.1073311175382351,279.344992,7203.43024,7482.77504,548.534976,4484.558848,5033.093824,2449.681056,181.220992,-276.236992,94.914,2014-03-31,RRC,552.086976,180.878,40.33299200000005,19.183999999999997
552.086976,261.362976,180.878,135.39,0.4252839982509613,339.230016,0.0364315573989718,0.0992726719963328,247.579008,7552.979064,7800.55808,558.870016,4221.513984,4780.384,3020.174144,260.302,-236.372,-23.884,2014-06-30,RRC,553.012992,235.122,0.9260160000000042,54.24400000000003
553.012992,249.177984,235.122,195.934,0.6881639957427979,377.572,0.0441398057278715,0.1196006297370554,236.642,7797.807744,8034.44992,466.412,4399.120896,4865.532896,3168.916992,213.415008,-359.328992,146.09,2014-09-30,RRC,527.256992,160.364992,-25.756000000000085,-74.75700800000001
527.256992,208.921984,160.364992,121.465,0.3944379985332489,309.936992,0.0301053069936798,0.0783983849699841,570.291968,8134.312176,8704.60416,639.676992,4607.49824,5247.175232,3457.428928,319.415008,-373.518016,54.083,2014-12-31,RRC,437.457984,80.575,-89.79900799999996,-79.789992
437.457984,132.114976,80.575,41.368,0.1260180026292801,227.864992,0.0344936090201102,0.0932172446568978,510.639008,8334.247744,8844.88704,611.305024,4744.125952,5355.430976,3489.456,210.638,-377.66,167.092992,2015-03-31,RRC,404.617984,35.199,-32.84000000000003,-45.376000000000005
404.617984,86.47200000000001,35.199,-133.506,-0.52879798412323,187.094,0.0147281823812318,0.0367117329992215,373.608,8432.322784,8805.931008,506.752,4917.76512,5424.51712,3381.414144,159.504,-327.208992,167.707008,2015-06-30,RRC,415.857984,82.082,11.240000000000009,46.882999999999996
415.857984,87.50598400000001,82.082,39.178,0.0438020005822181,738.307968,0.0014872067817756,0.0023775601948672,423.428,7974.475872,8397.903872,465.812,4847.410176,5313.222176,3084.681984,145.418,-241.124992,95.676,2015-09-30,RRC,455.892,119.611,40.03401600000001,37.52900000000001
455.892,144.770016,119.611,78.762,0.2722069919109344,335.528992,0.008519641942367,0.0212391924430778,439.073984,6460.957064,6900.030976,351.72,3788.653056,4140.373056,2759.65792,175.842,727.222016,-903.083008,2015-12-31,RRC,353.971008,-18.936,-101.92099200000001,-138.547
353.971008,41.64800000000001,-18.936,-56.675,-0.2540389895439148,144.664992,-0.0099412818168555,-0.0250920819364541,391.726016,6313.423808,6705.149952,338.233984,3695.571968,4033.805952,2671.344064,90.785,-14.893,-75.834,2016-03-31,RRC,362.672992,-42.392,8.701984000000039,-23.456000000000003
362.672992,35.793984,-42.392,-80.15,-0.2832710146903991,79.998,-0.0047343924301385,-0.0122977775917757,145.712,6234.467016,6380.178944,339.612992,3575.63904,3915.252032,2464.927072,82.416,-59.389,-23.174,2016-06-30,RRC,401.764,21.58,39.09100799999999,63.972
401.764,57.784992,21.58,-24.387,-0.0917539969086647,153.068992,-0.0061108160718292,-0.0141053082241274,379.209984,10948.049024,11327.258624,462.134016,5404.312064,5866.44608,5460.812952,32.636,-92.455,59.979,2016-09-30,RRC,590.257984,134.1,188.49398399999995,112.52
590.257984,193.617984,134.1,87.351,0.2540810108184814,283.761984,-0.0053109136727074,-0.0118768593537777,281.883008,11000.36192,11282.244608,702.652992,5171.224064,5873.877056,5408.36808,181.231008,-142.098,-39.361,2016-12-31,RRC,606.916992,144.762,16.659008000000085,10.662000000000006
606.916992,188.712,144.762,97.661,0.2416429966688156,294.583008,0.0065949800732073,0.0144837794669332,297.536992,11124.208384,11421.745152,631.08,5208.188928,5839.268928,5582.476168,225.862,-193.120992,-32.51,2017-03-31,RRC,565.302016,72.188,-41.61497600000007,-72.574
565.302016,123.962016,72.188,24.262,0.0585029982030391,224.692,0.0135144511943513,0.0299355286271582,360.614016,11260.721536,11621.336064,596.992,5362.452992,5959.444992,5661.891032,185.466,-288.496992,103.006,2017-06-30,RRC,587.515008,66.629,22.212991999999986,-5.5589999999999975
587.515008,127.46700799999998,66.629,17.45,0.041092999279499,290.056992,0.0129149970474718,0.0269671733302191,337.249984,11300.48896,11637.738496,671.366016,5428.893184,6100.2592,5537.479912,189.204,-310.175008,120.98,2017-09-30,RRC,651.062976,111.854,63.54796800000008,45.224999999999994
651.062976,187.035968,111.854,60.381,0.1241469979286193,274.772,0.0356052866212588,0.0732668013440792,429.233984,11299.607136,11728.840704,755.473024,5199.095808,5954.568832,5774.272256,215.722,-347.264,131.461,2017-12-31,RRC,765.532992,186.435008,114.47001599999999,74.58100800000001
765.532992,254.99699200000003,186.435008,134.05,0.3798269927501678,356.012992,0.0131314369799704,0.0266283670436136,337.947008,11392.220928,11730.167808,678.846016,5216.730112,5895.576128,5834.59216,370.572,-335.42,-35.073,2018-03-31,RRC,745.198976,105.758,-20.33401600000002,-80.67700800000001
745.198976,166.28799999999998,105.758,51.896,0.1548130065202713,282.086016,0.0149155340052952,0.0306085194606527,384.872,11441.204992,11826.076672,740.009024,5322.033152,6062.042176,5764.035088,174.943008,-290.220992,115.166,2018-06-30,RRC,810.894016,133.442,65.69503999999995,27.68400000000001
810.894016,185.63302400000003,133.442,78.641,0.2306820005178451,297.708,0.0190080763319107,0.0393458880935038,422.484,11443.651968,11866.135552,753.867008,5294.98112,6048.848128,5817.288112,229.432,-180.907008,-48.583,2018-09-30,RRC,880.689024,131.409,69.79500800000005,-2.0330000000000155
880.689024,160.387008,131.409,82.248,0.3262139856815338,279.318016,0.0257476689866734,0.0561286644717098,602.185024,9105.969024,9708.153856,754.811008,4893.912064,5648.723072,4059.431168,215.743008,111.114,-326.668992,2018-12-31,RRC,834.702016,158.763008,-45.98700800000006,27.35400800000002
834.702016,216.48704,158.763008,107.226,0.3224790096282959,297.480992,0.0240593510633907,0.0519369856555851,388.478016,9246.58572,9635.063808,670.8,4901.600768,5572.400768,4062.663168,260.694,-211.959008,-48.792,2019-03-31,RRC,689.691008,57.008,-145.01100799999995,-101.755008
689.691008,101.980032,57.008,5.281,0.0123250000178813,198.512992,0.0206842081159428,0.0448242990772358,459.099008,9269.208896,9728.308224,613.630976,4932.424192,5546.055168,4182.2528,184.822,-163.954,-20.849,2019-06-30,RRC,627.777024,28.057,-61.91398400000003,-28.951000000000004
627.777024,71.09503999999998,28.057,-18.94,-0.0737010017037391,168.316,0.0140962536147523,0.0292797022524299,412.457984,8441.740912,8854.199296,557.430016,4138.576896,4696.006912,4158.192256,103.915,574.089984,-678.158016,2019-09-30,RRC,637.148032,62.976,9.37100799999996,34.919
637.148032,118.28304,62.976,18.952,-0.2536340057849884,1294.470016,0.0037393934404686,0.0095254801818465,427.801984,6184.601104,6612.4032,566.544,3698.371072,4264.915072,2347.488256,132.412,-158.699008,26.479,2019-12-31,RRC,560.673984,46.343,-76.47404799999993,-16.632999999999996
560.673984,99.24499200000004,46.343,-1.175,-0.0264250002801418,226.328992,-0.0099984177509037,-0.0248149168298275,467.116992,6122.520928,6589.638144,490.124992,3624.924928,4115.04992,2474.58816,124.506,-139.864992,15.341,2020-03-31,RRC,502.348992,-7.378,-58.32499200000001,-53.721000000000004
144.078,51.324,40.881,32.493,0.4699999988079071,93.802,0.0323835271076456,0.0655196599876694,108.07,1665.190944,1773.261056,154.342,715.036032,869.378032,903.882992,61.815,-126.898,-1.52,2011-03-31,SBOW,157.428,50.494,157.428,50.494
157.428,61.36,50.494,41.872,0.6100000143051147,106.31,0.0399090609180317,0.0801479024305627,100.596,1725.803016,1826.398976,142.540992,733.659008,876.2,950.199008,125.162,-112.849,0.221,2011-06-30,SBOW,142.532,35.834,-14.895999999999987,-14.659999999999997
142.532,47.212,35.834,27.395,0.3899999856948852,90.238,0.0427822740298556,0.0875191227462267,76.637,1847.83096,1924.467968,187.576992,765.398016,952.975008,971.49296,101.542,-117.923,0.082,2011-09-30,SBOW,155.092992,43.461,12.560991999999999,7.626999999999995
155.092992,56.135992,43.461,33.344,0.4799999892711639,101.55,0.0427285140931921,0.0884741264359854,332.119008,1884.318016,2216.436992,215.762,1004.166016,1219.928016,996.508992,84.537,-92.378,243.538,2011-12-31,SBOW,135.878,19.347,-19.214992000000024,-24.113999999999997
135.878,31.23,19.347,5.882,0.0799999982118606,80.71,0.0341629102401711,0.0711495941924854,200.024992,2003.599936,2203.62496,192.676992,1005.305024,1197.982016,1005.643008,63.783,-187.383008,-1.307,2012-03-31,SBOW,134.756992,18.434,-1.1210079999999891,-0.9130000000000003
134.756992,30.623992,18.434,5.115,0.0700000002980232,79.722,0.0217983371235733,0.0450912116479982,97.793,2138.227984,2236.020992,212.256992,1010.076992,1222.333984,1013.687008,91.896,-187.086,0.072,2012-06-30,SBOW,128.75,19.306,-6.006991999999997,0.8719999999999999
128.75,31.258000000000003,19.306,5.544,0.0700000002980232,78.293,0.0142486263859086,0.0305009964087023,62.381,2279.106104,2341.487104,196.531008,1123.596032,1320.12704,1021.359968,68.005,-200.719008,102.693,2012-09-30,SBOW,157.904992,36.794,29.154991999999993,17.487999999999996
157.904992,47.546992,36.794,20.037,0.2599999904632568,102.334,0.0089857351550969,0.0205953768469053,80.537,2363.523904,2444.060928,177.48,1229.72096,1407.20096,1036.859968,90.922,-182.039008,89.637,2012-12-31,SBOW,146.236992,28.388,-11.668000000000006,-8.405999999999995
146.236992,41.11299199999999,28.388,11.586,0.1599999964237213,88.508,0.0103818010266981,0.0239326673052554,84.299,2446.899984,2531.198976,179.867008,1303.046016,1482.913024,1048.286016,62.223,-131.982,69.837,2013-03-31,SBOW,142.466,28.015,-3.7709919999999784,-0.3730000000000011
142.466,39.206,28.015,11.015,0.1500000059604644,87.473,0.011620367754454,0.0272727664202388,88.839,2541.078944,2629.917952,223.282,1347.046016,1570.328016,1059.590016,87.308,-126.494,50.276,2013-06-30,SBOW,150.932992,30.479,8.466992000000005,2.4639999999999986
150.932992,41.62499199999999,30.479,12.984,0.1700000017881393,98.404,0.0129718392920685,0.031057927891633,80.858,2589.896888,2670.755072,160.767008,1437.905024,1598.672032,1072.082976,76.076,-170.256,82.939,2013-09-30,SBOW,146.008992,28.212,-4.924000000000007,-2.2669999999999995
146.008992,38.951992,28.212,10.127,0.1427029967308044,94.455,0.0107176069690446,0.0262181230321851,92.489,2606.015896,2698.50496,176.032992,1457.122048,1633.15504,1065.350016,85.84,-104.645,21.985,2013-12-31,SBOW,144.18,30.156,-1.8289919999999995,1.943999999999999
144.18,40.68200000000001,30.156,11.707,0.1199999973177909,92.807,0.0098671607959719,0.0245860052914556,88.826,2592.446952,2681.273088,164.024992,1473.6,1637.624992,1043.647968,69.699,-105.554,32.669,2014-03-31,SBOW,155.720992,32.308,11.540991999999989,2.152000000000001
155.720992,44.719992,32.308,13.659,0.1800000071525573,104.513,0.0106566047312189,0.0269909502515864,95.041,2629.495024,2724.536064,187.007008,1483.065984,1670.072992,1054.463008,100.604,-103.39,3.259,2014-06-30,SBOW,138.794,23.672,-16.926991999999984,-8.636
138.794,34.653,23.672,5.475,0.0599999986588954,90.854,0.0082747868883083,0.0204567360521003,124.182,2550.976888,2675.15904,175.066,1409.744,1584.81,1090.348992,81.872,25.663,-99.058,2014-09-30,SBOW,110.488,0.895,-28.30600000000001,-22.777
110.488,6.9590000000000005,0.895,-17.017,-0.2520009875297546,67.413,0.0015899497663561,0.0041651251867789,64.669,2108.678056,2173.347072,148.919008,1230.050048,1378.969056,794.378,54.196,-58.02,-4.811,2014-12-31,SBOW,68.337,-35.771,-42.150999999999996,-36.666000000000004
68.337,-23.215,-35.771,-53.999,-0.8304010033607483,24.927,-0.0171174320818591,-0.0541449456938901,60.936,1569.419032,1630.354944,110.286,1200.635008,1310.921008,319.434016,-0.77,-49.173,49.848,2015-03-31,SBOW,66.169,-14.264,-2.1680000000000064,21.507
66.169,-3.9740000000000015,-14.264,-33.005,-0.728082001209259,27.824,-0.0379721401370312,-0.1427923565394085,45.312,1301.715968,1347.027968,93.793,1224.964992,1318.757992,28.270016,30.209,-54.878,25.004,2015-06-30,SBOW,60.116,-13.628,-6.052999999999997,0.6359999999999992
60.116,-4.949000000000003,-13.628,-33.066,-0.7422890067100525,21.978,-0.0610054980213724,0.0,48.231,976.047,1024.278016,94.997,1254.091008,1349.088008,-324.810048,-1.029,-21.724,29.429,2015-09-30,SBOW,50.099,0.0,-10.017000000000003,13.628
34.272,-3.958,-12.076,-20.142,-1.141618013381958,5.169,-0.1402581152419278,0.0,40.417,392.856984,433.273984,417.120992,976.270976,1393.391968,-960.11808,5.045,-31.719,14.996,2016-03-31,SBOW,29.163,-12.949,-5.108999999999998,-0.8729999999999993
29.163,-7.594000000000001,-12.949,-22.487,4.833824157714844,3.579,0.1737898228103536,2.893713285277724,30.421,425.133992,455.555008,67.774,307.792,375.566,79.989008,-30.578,34.974,-17.884,2016-06-30,SBOW,47.959,4.835,18.796000000000003,17.784
47.959,16.526000000000003,4.835,-1.973,-0.1144549995660781,18.122,0.2565876033319124,0.0,27.037,418.411,445.448,49.834,312.289984,362.123984,83.324,13.477,-15.324,0.0,2016-09-30,SBOW,30.293,-1.737,-17.666000000000004,-6.572
30.293,4.881999999999999,-1.737,-4.31,-0.5294409990310669,8.078,0.0,0.0,21.479,355.820008,377.299008,79.124,222.12,301.244,76.054992,18.017,36.514,-56.675,2016-12-31,SBOW,42.412,10.523,12.119,12.26
42.412,20.357,10.523,6.774,0.9422159790992736,20.238,0.6541643291070408,0.0,23.339,378.560016,401.899008,71.894,195.623008,267.517008,134.382016,11.736,-24.347,13.114,2017-03-31,SBOW,45.782,15.75,3.3699999999999974,5.227
45.782,22.561,15.75,9.488,1.03009295463562,26.578,0.0350094630016519,0.1383267676064049,32.206,427.940008,460.145984,73.164,235.214,308.378,151.768016,32.23,-60.863,34.439,2017-06-30,SBOW,49.019,17.343,3.237000000000002,1.593
49.019,23.374,17.343,14.424,1.2041449546813965,29.175,0.0645859034344458,0.2490210385901891,40.238,476.092008,516.329984,73.603,276.604992,350.207992,166.121992,23.086,-55.747,38.936,2017-09-30,SBOW,58.694,25.391,9.675000000000004,8.047999999999998
58.694,30.887,25.391,22.37,2.1244521141052246,39.949,0.1392606264669022,0.4798028443896955,42.569,508.700992,551.270016,75.497,282.315008,357.812008,193.458008,40.786,-60.723,14.882,2017-12-31,SBOW,52.752,20.869,-5.942,-4.5219999999999985
52.752,26.445,20.869,14.821,1.148110032081604,34.0,0.1363493708369487,0.3774680566173907,26.951,507.444008,534.395008,73.411,257.156992,330.567992,203.827,25.156,-12.826,-19.899,2018-03-31,SBOW,51.347,20.53,-1.4050000000000011,-0.33899999999999864
51.347,26.324,20.53,10.187,0.7066429853439331,33.627,0.113997178687314,0.3354885901274567,33.533,563.462976,596.995968,102.463,287.089984,389.552984,207.443008,27.891,-50.389,28.872,2018-06-30,SBOW,65.034,27.886,13.687000000000005,7.355999999999998
65.034,33.372,27.886,16.84,1.2391279935836792,46.652,0.1019380668411196,0.3190324554235381,41.12,639.104024,680.224,132.938,331.081984,464.019984,216.204,34.977,-79.254,41.988,2018-09-30,SBOW,88.152,47.331,23.117999999999995,19.445000000000004
88.152,49.807,47.331,26.915,2.794213056564331,70.372,0.1148152636330464,0.3257959806256111,66.324,711.196032,777.52,106.012,396.680992,502.692992,274.827008,33.549,-106.354,70.728,2018-12-31,SBOW,72.064,32.317,-16.088000000000008,-15.014000000000003
72.064,35.923,32.317,24.67,1.9219399690628047,54.332,0.115607076964792,0.3161439947128326,43.674,779.123032,822.796992,97.532,432.796,530.328,292.469,50.595,-87.924,35.74,2019-03-31,SBOW,74.703,32.328,2.63900000000001,0.011000000000002785
74.703,34.875,32.328,27.313,4.373002052307129,57.616,0.1603503463759479,0.4298599925484746,63.072,858.116008,921.187968,83.615,478.688992,562.303992,358.883992,49.665,-89.15,41.942,2019-06-30,SBOW,72.014,28.36,-2.689000000000007,-3.9680000000000035
72.014,30.922,28.36,30.466,2.469104051589966,54.857,0.1679336708788019,0.4504146671352773,60.77,880.576032,941.345984,67.03,485.929984,552.959984,388.385992,52.805,-62.283,8.995,2019-09-30,SBOW,69.85,26.172,-2.1640000000000015,-2.187999999999999
