Revenue,Gross Profit,Operating Income,Pretax Income,Diluted EPS,EBITDA,ROA,ROE,Total Current Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Total Noncurrent Liabilities,Total Liabilities,Total Equity,Cash from Operations,Cash from Investing Activities,Cash from Financing Activities,Date,Company,Revenue target,Operating Income target
47.228,-32.831,-35.577,-20.079,-1.5675349533557892,23.839,-0.042813457504593366,0,156.238,1039.611968,1195.849984,95.72,1271.388032,1367.108032,-171.258048,6.61,-31.503,-4.941,2015-12-31,CRK,36.163,-26.712
36.163,-21.184000000000005,-26.712,-55.419,-5.930209755897522,12.124,-0.10733526475464839,0,149.359008,935.776992,1085.136,72.25,1233.105024,1305.355024,-220.219008,-31.039,-13.317,-0.327,2016-03-31,CRK,40.715,-19.317
40.715,-13.653999999999998,-19.317,-47.909,-2.5623849034309387,16.712,-0.09510423511486468,0,130.755,916.471016,1047.225984,86.821,1167.672064,1254.493064,-207.267008,-0.165,-18.27,-3.476,2016-06-30,CRK,50.33,-85.48
50.33,-4.900999999999997,-85.48,-116.532,-6.9323930740356445,-47.935,-0.1555719958997576,0,76.693,808.818976,885.512,58.184,1047.350976,1105.534976,-220.022976,-23.514,-7.488,-9.826,2016-09-30,CRK,48.498,-3.032
48.498,5.504999999999997,-3.032,-41.62,-3.9569571018218994,26.045,-0.2182403304481756,0,90.172,799.702016,889.873984,91.707,1069.436032,1161.143032,-271.268992,30.99,9.506,-1.176,2016-12-31,CRK,53.801,2.381
53.801,8.781999999999998,2.381,-30.396,-1.9730050563812256,32.286,-0.196052785595593,0,57.719,808.267016,865.985984,74.471,1076.930944,1151.401944,-285.416,3.207,-38.401,-0.27,2017-03-31,CRK,61.471,10.47
61.471,17.028999999999996,10.47,-26.22,-1.6871479749679565,40.791,-0.1915237510554848,0,75.383,826.447976,901.830976,110.618,1096.519936,1207.137936,-305.307008,52.308,-47.428,0.001,2017-06-30,CRK,66.811,12.226
66.811,18.4,12.226,-21.743,-1.5372869968414307,45.009,-0.13916708036831715,0,65.485,834.121968,899.606976,112.227,1115.824,1228.051,-328.443968,35.248,-45.136,-0.041,2017-09-30,CRK,73.248,19.766
73.248,26.769,19.766,-15.248,-2.136151075363159,50.314,-0.11646334350113238,0,302.504992,627.914024,930.419008,168.488992,1131.202048,1299.69104,-369.272,83.851,-47.988,0,2017-12-31,CRK,72.593,23.478
72.593,29.494,23.478,-15.306,-1.4183969497680664,50.63,-0.11320620553003692,0,208.728,701.766008,910.494016,167.686,1152.729984,1320.415984,-409.921984,21.556,-46.458,14.635,2018-03-31,CRK,61.449,14.237
61.449,21.193,14.237,-25.649,-1.7834919691085815,41.035,-0.1129656923978875,0,202.148992,719.183984,921.332992,189.072992,1174.68096,1363.753952,-442.420992,65.442,57.357,-15.409,2018-06-30,CRK,102.711,42.711
102.711,49.058,42.711,6.573,0.007962999865412712,74.613,-0.052951865344514036,0,131.472,1962.904064,2094.375936,180.118,1393.147008,1573.265008,521.111,2.346,-111.15,-17.794,2018-09-30,CRK,153.498,81.393
153.498,89.489,81.393,46.996,0.3398210108280182,117.517,-0.007622201984832685,0,159.427008,2028.412992,2187.84,206.852992,1411.416064,1618.269056,569.570992,98.693,-111.588,4.308,2018-12-31,CRK,126.881,53.223
126.881,61.037,53.223,23.196,0.16908100247383118,91.315,0.01744585549299744,0,134.123,2087.764928,2221.888,198.086,1440.007936,1638.093936,583.793992,74.715,-88.494,19.91,2019-03-31,CRK,128.116,43.647
128.116,50.488,43.647,13.791,0.08974400162696838,91.007,0.04020329678922711,0,151.440992,2131.45504,2282.895872,228.624992,1448.446976,1677.071968,605.824,98.311,-80.808,-0.08,2019-06-30,CRK,224.444,76.36
224.444,84.70599999999999,76.36,31.2,0.08472400158643723,157.116992,0.02602258407188614,0.09847737074537811,268.398,4283.91104,4552.309248,389.46,2717.650944,3107.110944,1445.197976,109.78,-823.6,720.316032,2019-09-30,CRK,289.248,101.681
289.248,108.164992,101.681,47.368,0.13209199905395508,214.04,0.027114590503181,0.08219602554296591,289.684992,4367.437056,4657.121792,392.376,2742.140928,3134.516928,1522.604992,168.431008,-177.936992,-25.205,2019-12-31,CRK,225.878,44.017
225.878,52.762992000000004,44.017,36.936,0.08963999897241592,154.99,0.029377196844541965,0.07548624736289146,267.836992,4375.904064,4643.741184,327.619008,2759.645952,3087.26496,1556.476032,150.119008,-143.49,-9.634,2020-03-31,CRK,179.535008,3.911
179.535008,12.209008000000011,3.911,17.423,0.007782000117003918,107.886,0.03033852377821025,0.06112898032716533,187.61,4345.807872,4533.417984,290.966016,2749.950976,3040.916992,1492.501064,115.972,-90.384,-29.52,2020-06-30,CRK,178.011008,12.349
178.011008,21.323007999999998,12.349,-138.608992,-0.6070960164070129,112.056,-0.012082844589713617,-0.08467159638806485,149.83,4353.023936,4502.854144,380.782016,2759.392,3140.174016,1362.679992,123.864,-98.471,-8.72,2020-09-30,CRK,274.771008,102.738
274.771008,108.787008,102.738,38.731,0.13172799348831177,215.056992,0.012208946377584396,0.02129662979631047,199.81,4424.173056,4623.983104,441.592,2740.617984,3182.209984,1441.773016,185.746,-178.852992,-4.889,2020-12-31,CRK,340.484992,159.656
340.484992,167.684,159.656,87.449,0.2549780011177063,269.444992,-0.0049928599135294445,-0.04049038521231165,244.043008,4491.10496,4735.148032,433.584,2996.57088,3430.15488,1304.993048,193.272,-165.551008,19.442,2021-03-31,CRK,343.692992,146.487008
512.704,260.884,213.262,167.534,0.25718700885772705,306.856,0.03426486331996272,0.07881578693851138,721.662976,8389.75616,9111.41888,638.473024,4091.580928,4730.053952,4381.364992,124.832,-285.043008,-93.801,2011-03-31,DEN,585.500032,281.540608
585.500032,314.59504000000004,281.540608,242.228608,0.3614340126514435,385.035616,0.04316781147700319,0.09196448612926285,659.483008,8679.93984,9339.42272,601.108992,4089.999872,4691.108864,4648.313856,398.520992,-347.796992,-56.789,2011-06-30,DEN,576.633984,270.912
576.633984,303.940992,270.912,237.736,0.36396101117134094,372.889984,0.05044151732009059,0.10714305670980111,664.707968,9222.225152,9886.932992,643.52,4307.640832,4951.160832,4935.772032,315.739008,-525.412,112.244,2011-09-30,DEN,619.401024,300.492
619.401024,336.434016,300.492,269.792,0.429502010345459,410.620992,0.05914570567127034,0.12392501627306651,684.113024,9500.31104,10184.424448,661.267008,4716.6592,5377.926208,4806.498048,365.721984,-447.705984,76.314,2011-12-31,DEN,639.105984,282.911008
639.105984,330.347968,282.911008,240.696992,0.3920620083808899,403.806016,0.06360436667063209,0.1329056899007475,758.035008,9584.027264,10342.06208,606.588032,4807.031808,5413.61984,4928.442112,291.654016,-288.883008,55.902,2012-03-31,DEN,604.723968,261.006
604.723968,308.049984,261.006,215.288992,0.3292819857597351,393.295008,0.05933188796244701,0.12273051313310682,545.76,10389.656064,10935.415808,684.604992,5097.613824,5782.218816,5153.196928,440.966016,-560.340992,70.122,2012-06-30,DEN,601.585024,240.051008
601.585024,292.977024,240.051008,207.279008,0.32769298553466797,376.985984,0.05532630710504897,0.11437315243576755,508.768,10597.178496,11105.9456,642.609984,5244.115968,5886.725952,5219.219968,293.505984,-388.748,91.163,2012-09-30,DEN,608.785024,258.77
608.785024,308.2180159999999,258.77,234.372,0.36020201444625854,376.188992,0.05140292871813094,0.11047891277448081,1542.754048,9596.588032,11139.342336,616.420992,5408.031744,6024.452736,5114.889088,384.764992,-138.868992,-171.419008,2012-12-31,DEN,580.211008,233.352992
580.211008,285.0380160000001,233.352992,200.194,0.3260909914970398,346.251008,0.04784510831845081,0.10286239549383258,499.846016,10816.918912,11316.764672,560.260992,5610.624,6170.884992,5145.880064,269.176,-320.646016,15.228,2013-03-31,DEN,644.750016,202.212
644.750016,248.926016,202.212,166.54,0.275985985994339,329.119008,0.04375762447727647,0.0942147417413434,484.057984,11024.452224,11508.509696,614.352,5623.371776,6237.723776,5270.786048,437.568,-344.927008,-79.045,2013-06-30,DEN,672.88,263.831008
672.88,312.931008,263.831008,239.148992,0.4128020107746124,389.425984,0.045317168793411806,0.09811299528938489,439.793984,11169.851008,11609.645056,603.747968,5733.0688,6336.816768,5272.828032,305.464992,-286.129984,-68.652,2013-09-30,DEN,595.681024,166.004992
595.681024,212.96300799999997,166.004992,126.924,0.2434609979391098,310.548,0.04096334831306316,0.09016746130877644,414.559008,11374.178304,11788.736512,675.198976,5812.13184,6487.330816,5301.405952,348.985984,-323.606016,-39.741,2013-12-31,DEN,607.438016,184.3
607.438016,244.779008,184.3,142.603008,0.2537440061569214,325.430016,0.03716202682607308,0.0837001191988781,423.584,11444.374528,11867.958272,633.264,6086.786048,6720.050048,5147.908096,214.858,-236.754,17.601,2014-03-31,DEN,618.678976,193.724
618.678976,250.82496,193.724,150.443008,0.2651660144329071,341.888,0.0358190628281376,0.08128806110667347,422.972992,11576.703872,11999.67744,736.028032,6175.70304,6911.731072,5087.945856,329.847008,-280.148,-45.545,2014-06-30,DEN,608.468992,199.616992
608.468992,255.310976,199.616992,159.139008,0.27807900309562683,346.176992,0.030888528127912374,0.06905968864225176,416.486016,11723.567104,12140.053504,558.851008,6231.433216,6790.284224,5349.768832,340.392,-272.020992,-60.981,2014-09-30,DEN,583.950976,182.72
583.950976,232.167968,182.72,142.012,0.26170000433921814,339.838016,0.030239429925705243,0.06736469687053559,812.68,11915.121664,12727.801856,640.124992,6383.8208,7023.945792,5703.856128,337.728,-287.832,-46.179,2014-12-31,DEN,452.907008,76.274
452.907008,134.23900800000004,76.274,39.382,0.06407900154590607,226.232,0.02502823114707751,0.056757553151470914,768.654016,11699.402496,12468.056064,381.673984,6502.901248,6884.575232,5583.481088,137.764,-192.578,37.682,2015-03-31,DEN,498.193984,131.422
498.193984,183.584,131.422,94.21,0.13399900496006012,279.361984,0.023007328292414416,0.05454790210547768,558.382016,9936.920832,10495.302656,382.640992,5712.628224,6095.269216,4400.03392,288.956992,-143.934,-146.631008,2015-06-30,DEN,460.208992,150.912
460.208992,198.276992,150.912,115.755,0.2824549973011017,272.318016,0.02675026961460003,0.06966270017918903,465.616992,6889.53504,7355.151872,396.128,4822.69184,5218.81984,2136.332032,272.676,-91.028,-173.848992,2015-09-30,DEN,344.040992,43.886
344.040992,77.99899199999999,43.886,-1.812,-0.05072399973869324,156.242,0.02160429601335968,0.057837106774409945,343.168992,5542.364032,5885.533184,373.015008,4263.606016,4636.621024,1248.912128,164.907008,-122.645,-51.662,2015-12-31,DEN,266.302,27.995
266.302,65.79,27.995,-14.951,-0.03031899966299534,105.361,0.013114363133224415,0.03543190872809109,272.975008,5265.571872,5538.5472,324.401984,4132.867072,4457.269056,1081.277952,2.029,-66.954,70.365,2016-03-31,DEN,305.316,112.887
305.316,118.180992,112.887,43.999,0.059769999235868454,179.428,0.012183373049892513,0.03583110724768243,212.819008,4777.154176,4989.972992,436.913984,3687.755008,4124.668992,865.304064,60.915,-60.566,-6.056,2016-06-30,DEN,238.888,16.997
238.888,56.09200000000002,16.997,57.059,-0.056338999420404434,72.009,-0.0043435027693305255,-0.017719387661750543,162.716992,4654.083856,4816.800768,405.244992,3564.211968,3969.45696,847.343872,96.415,-6.487,-89.2,2016-09-30,DEN,234.242,7.818
234.242,53.464000000000006,7.818,-10.89,-0.0018779999809339643,63.917,0.0025469707698188575,0.015068188423668818,181.126,4093.452016,4274.57792,433.496,3372.634112,3806.130112,468.448,59.864,-71.41,9.879,2016-12-31,DEN,244.626,14.252
244.626,56.55800000000001,14.252,-9.038,0.13142600655555725,65.447,0.010982161613368843,0.06866100102320903,188.268992,4120.389968,4308.6592,356.279008,3458.620928,3814.899936,493.758976,24.262,-67.413,43.476,2017-03-31,DEN,245.668,22.84936
245.668,62.51,22.84936,2.53736,0.0022350000217556953,74.00136,0.010258071990020275,0.07001287397005224,186.228992,4239.112,4425.340928,329.340992,3581.80096,3911.141952,514.198912,52.946,-152.882,102.368,2017-06-30,DEN,265.708992,41.979
265.708992,74.26099199999999,41.979,18.372,0.03430600091814995,94.08,0.014603216004451657,0.09905738889108312,187.592,4253.336888,4440.928768,354.548,3568.933888,3923.481888,517.44704,65.651,-73.516,3.756,2017-09-30,DEN,312.049984,99.592
312.049984,128.905984,99.592,74.473,0.12489400058984756,152.856992,0.012680260664704304,0.09931821813580684,202.255008,4269.04392,4471.299072,458.056992,3365.076992,3823.133984,648.164864,124.284,-63.003,-60.987,2017-12-31,DEN,314.216,85.047
314.216,115.628,85.047,71.141,0.1203479990363121,137.498,0.026283627166038485,0.19525385950711913,214.854,4271.928112,4486.781952,469.769984,3326.793984,3796.563968,690.218112,91.627,-51.376,-40.578,2018-03-31,DEN,327.510016,95.466912
327.510016,126.44801599999998,95.466912,81.061912,0.1372700035572052,148.410912,0.03921887168432884,0.25101690199958304,224.236992,4309.997944,4534.235136,523.819008,3124.771072,3648.59008,885.644928,153.999008,-94.252,-69.908,2018-06-30,DEN,326.431008,87.074
326.431008,124.536,87.074,74.498,0.11890800297260284,138.39,0.047719212400110796,0.29279846887324745,288.184992,4355.831984,4644.017152,526.435008,3154.397952,3680.83296,963.183872,147.904,-82.6,0.679,2018-09-30,DEN,310.847008,79.244
310.847008,98.737008,79.244,41.493,0.05567000061273575,138.982,0.04413085185367297,0.22669008403938237,296.294016,4426.92792,4723.222016,364.792992,3216.652032,3581.445024,1141.776896,136.155008,-116.544,-47.645,2018-12-31,DEN,311.568,75.906
311.568,104.507008,75.906,58.205,0.09702199697494507,135.618,0.04087987172112711,0.20734196576561842,206.046,4485.116104,4691.162112,350.582016,3221.260032,3571.842048,1119.319936,64.366,-91.801,-5.207,2019-03-31,DEN,339.448992,107.248
339.448992,137.154992,107.248,86.813,0.10974100232124329,167.924,0.03805003470099925,0.16351084095352214,203.943008,4528.090912,4732.034048,353.796992,3107.56096,3461.357952,1270.676096,148.634,-67.338,-81.064,2019-06-30,DEN,315.692992,80.874
315.692992,119.889984,80.874,63.693,0.07853800058364868,137.124992,0.03416243268976803,0.1390242474324106,222.784992,4530.92512,4753.71008,325.472992,3082.11712,3407.590112,1346.119936,130.578,-55.439,-64.631,2019-09-30,DEN,317.256,88.551
317.256,114.70399999999998,88.551,67.317,0.0901539996266365,154.715008,0.0384887325175272,0.14188322033842243,180.611008,4511.255848,4691.867136,364.241984,2915.365888,3279.607872,1412.259072,150.564992,-55.114,-95.453,2019-12-31,DEN,266.011008,17.83
266.011008,39.44100799999998,17.83,-3.782,-0.06268399953842163,114.692,0.022353506301205833,0.07967317099648079,256.92,4350.171048,4607.0912,258.723008,2858.923008,3117.646016,1489.444864,61.842,-16.288,-39.025,2020-03-31,DEN,163.01,-18.362
163.01,15.046000000000012,-18.362,-49.775,-0.08333200216293335,37.052,0.0031412335927203613,0.01330621546047143,389.448,3668.586976,4058.034944,2583.173888,670.441984,3253.615872,804.418816,10.969,-33.705,230.804,2020-06-30,DEN,204.167008,46.801
204.167008,74.632008,46.801,21.706,0.03629700094461441,88.401,-0.002108749006079382,-0.005548666267121103,180.114,1497.756016,1677.869952,291.411008,288.281984,579.692992,1098.177008,73.507,-8.681,-241.058,2020-09-30,DEN,206.892992,29.369
206.892992,60.368992,29.369,26.583,0.02112399972975254,69.898,0.008217626104110934,0.0210832835459732,126.846,1507.911952,1634.758016,285.059008,296.031008,581.090016,1053.668016,7.416,-0.324,-36.254,2020-12-31,DEN,212.346,25.43
212.346,70.96999999999998,25.43,22.108,0.060249000787734985,64.88,-0.0022078687618000375,-0.005608135816497819,161.819008,1559.341056,1721.159936,363.432,355.801984,719.233984,1001.926048,52.656,-33.663,-14.522,2021-03-31,DEN,237.318,37.205
2416.999936,1022.999936,893,828,1.2911759614944458,1399.000064,0.06083370210331073,0.1096617289409684,5599.000064,28951.000064,34550.001664,5753.999872,9566.999552,15320.999424,19229.000192,1260,-3374.000128,520,2011-03-31,DVN,2868,1131.000064
2868,1266,1131.000064,993,1.5951299667358398,1680.999936,0.07000204492093864,0.12545611333729892,8910.999552,29626.000896,38536.998912,4483.999744,12625.000448,17109.000192,21428.000256,1550,-425,498,2011-06-30,DVN,2875.000064,1050
2875.000064,1188,1050,948,1.5757830142974854,1616,0.07030071586779608,0.1269457157706685,9607.000064,30259.000832,39865.99936,6031.000064,12732.99968,18763.999744,21101.999872,1404,350,555,2011-09-30,DVN,2840.999936,1034
2840.999936,1216,1034,878,1.4247519969940186,1660,0.0474569177766062,0.08637268485673424,9304.999936,31812.000768,41116.99968,6737.999872,12949.000192,19687.000064,21430.000896,2010,-2196.999936,118,2011-12-31,DVN,2510.000128,721
2510.000128,889.0001919999999,721,624,1.049752950668335,1400.999936,0.06042122891147958,0.11328881384583714,9077.999616,33526.999552,42604.998656,6262.000128,14387.00032,20649.000448,21956.001024,1026,-1810,1048,2012-03-31,DVN,2160.999936,479
2160.999936,654.9999359999999,479,336,0.5247520208358765,1163.000064,0.04565585879046453,0.0856779586652985,9217.000448,34253.000704,43470.000128,4960.999936,16284.000256,21245.000192,22225.000192,1426,-962,-220,2012-06-30,DVN,2403.000064,607
2403.000064,757.000064,607,505,0.8370370268821716,1323.000064,0.037514086537097,0.07283072404926982,9432.999936,34115.00032,43548.000256,5496,16270.999552,21766.999552,21781.00096,1360.999936,-2644,527,2012-09-30,DVN,2604,595
2604,832.0000000000001,595,493,0.7238270044326782,1326,0.030283147766000985,0.05973587871700128,8970.999808,34355.000832,43326.001152,6002.999808,16044.99968,22047.999488,21278.00064,1143.000064,-2110,274,2012-12-31,DVN,2376.999936,500
2376.999936,672.0000000000001,500,395,0.6425870060920715,1204,0.0267404716557295,0.05369623490948588,8402.999808,33179.00032,41581.99808,6800,15073.999872,21873.999872,19708.000256,1002,-782,430,2013-03-31,DVN,2736,797
2736,996,797,694,1.2051860094070435,1471.000064,0.03351898356649887,0.06588872291150918,6357.000192,33663.000576,40020.000768,4864.999936,15089.000448,19954.000384,20065.999616,1396,-1196.999936,-2088.999936,2013-06-30,DVN,2848,889
2848,1059.000064,889,795,1.2885470390319824,1580,0.037381804223586834,0.07399334583596565,6314.999808,34530.999296,40846.000128,4782.000128,15452.000256,20234.000384,20612.000256,1600.999936,-498,-171,2013-09-30,DVN,2820.999936,808
2820.999936,992.9999359999999,808,692,0.8565599918365479,1519.000064,0.035970904683175695,0.07422265805944059,8005.000192,34872.000512,42877.001728,6655.000064,15722.999808,22377.999872,20498.999552,1436.999936,-1522,1850,2013-12-31,DVN,3944.999936,934
3944.999936,1165.9998719999999,934,904,1.3480249643325806,1672.999936,0.04066160156742649,0.09497786229149878,5020.000256,47744.9984,52764.99968,7580.000256,20138.999808,27719.000064,25045.999872,1410,-7281.999872,1844,2014-03-31,DVN,4800.999936,1106
4800.999936,1234.999808,1106,886,1.5587190389633179,1934,0.045394195839720666,0.09901300227960176,4392,46723.00032,51114.999808,4679.000064,20376.999936,25056,26058.999808,2048.999936,800,-3193.999872,2014-06-30,DVN,4592,1032
4592,1244.9999360000002,1032,912,1.3299510478973389,1874,0.04566395888086834,0.09695942978506189,5973.000192,44866.00192,50838.99904,5993.999872,18076.99968,24070.999552,26767.999232,1559.000064,560,-389,2014-09-30,DVN,4294.000128,736
4294.000128,985.000192,736,-1106,-1.9129339456558228,1646,0.015050151842483806,0.03248013824462693,6497.999872,44138.999296,50637.000704,5935.000064,18360.999936,24296,26341.000704,963,-2262.000128,-615,2014-12-31,DVN,3564,264
3564,533.999872,264,130,0.20374399423599243,1194,0.03351442853979374,0.08474708472023836,5806.000128,39536.000512,45341.999104,5560,16762.999808,22322.999808,23018.999808,1648,-2116,892,2015-03-31,DVN,4155.000064,566
4155.000064,799.9999999999999,566,450,0.7825369834899902,1380,0.028812377354671962,0.07149224270667494,4729.999872,35876.000768,40605.999104,3998.000128,16456.999936,20455.000064,20151.000064,1100.999936,-1447.000064,210,2015-06-30,DVN,3804,610
